,additional_info,address,latitude,longitude,name,phone_number,type,url
3186,Preservation,Brooklyn,40.684051000000004,-73.936769,Vannguard,,Affordable Housing,
3187,Preservation,Brooklyn,40.683836,-73.92575,Vannguard,,Affordable Housing,
3188,Preservation,Brooklyn,40.683087,-73.9256,Vannguard,,Affordable Housing,
3189,Preservation,Brooklyn,40.687031,-73.92955400000001,Vannguard,,Affordable Housing,
3190,Preservation,Brooklyn,40.686734,-73.929807,Vannguard,,Affordable Housing,
3191,Preservation,Brooklyn,40.685963,-73.929675,Vannguard,,Affordable Housing,
3192,Preservation,Brooklyn,40.685384,-73.929553,Vannguard,,Affordable Housing,
3193,Preservation,Brooklyn,40.684647999999996,-73.92939100000001,Vannguard,,Affordable Housing,
3194,Preservation,Brooklyn,40.684689,-73.92942,Vannguard,,Affordable Housing,
3195,Preservation,Brooklyn,40.684588,-73.929402,Vannguard,,Affordable Housing,
3196,Preservation,Brooklyn,40.684434,-73.92936999999999,Vannguard,,Affordable Housing,
3197,Preservation,Brooklyn,40.68428,-73.92934100000001,Vannguard,,Affordable Housing,
3198,Preservation,Brooklyn,40.683619,-73.929187,Vannguard,,Affordable Housing,
3199,Preservation,Brooklyn,40.682592,-73.928975,Vannguard,,Affordable Housing,
3200,Preservation,Brooklyn,40.682078999999995,-73.928878,Vannguard,,Affordable Housing,
3201,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3202,New Construction,Manhattan,40.82739,-73.937135,L&M HCCI 260 W 153RD STREET,,Affordable Housing,
3203,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3204,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3205,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3206,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3207,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3208,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3209,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3210,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3211,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3212,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3213,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3214,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3215,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3216,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3217,New Construction,Brooklyn,40.677898,-73.99073800000001,365 BOND STREET,,Affordable Housing,
3218,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3219,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3220,New Construction,Bronx,40.843998,-73.92200799999999,HIGHBRIDGE CDC. 1448 PLIMPTON AVE. ARTSBRIDGE,,Affordable Housing,
3221,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3222,New Construction,Staten Island,40.629346999999996,-74.074578,Navy Pier Apartments (20140207),,Affordable Housing,
3223,New Construction,Staten Island,40.626715000000004,-74.074096,Navy Pier Apartments (20140207),,Affordable Housing,
3224,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3225,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3226,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3227,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3228,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3229,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3230,New Construction,Bronx,40.848089,-73.91716,1690 NELSON AVE,,Affordable Housing,
3231,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3232,Preservation,Manhattan,40.721788000000004,-73.979022,BRC. 330 EAST 4TH ST. CLYDE BURTON,,Affordable Housing,
3233,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3234,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3235,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3236,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3237,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3238,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3239,New Construction,Queens,40.689766999999996,-73.786563,Calvary.112-02 Guy Brewer Boulevard,,Affordable Housing,
3240,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3241,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3242,New Construction,Manhattan,40.76096,-73.99861700000001,605 WEST 42ND ST,,Affordable Housing,
3243,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3244,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3245,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3246,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3247,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3248,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3249,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3250,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3251,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3252,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3253,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3254,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3255,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3256,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3257,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3258,New Construction,Manhattan,40.825612,-73.948479,PS 186 AKA BGCH (BOYS AND GIRLS CLUB OF HARLEM),,Affordable Housing,
3259,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3260,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3261,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3262,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3263,New Construction,Manhattan,40.810140000000004,-73.947461,Home for Harlem Dowling,,Affordable Housing,
3264,New Construction,Brooklyn,40.710342,-73.94981899999999,Williamsburg Apartments,,Affordable Housing,
3265,New Construction,Brooklyn,40.709669,-73.949329,Williamsburg Apartments,,Affordable Housing,
3266,New Construction,Brooklyn,40.709658000000005,-73.949466,Williamsburg Apartments,,Affordable Housing,
3267,New Construction,Brooklyn,40.712164,-73.962789,Williamsburg Apartments,,Affordable Housing,
3268,New Construction,Brooklyn,40.672564,-73.91792199999999,Prospect Plaza Redevelopment,,Affordable Housing,
3269,New Construction,Brooklyn,40.672569,-73.91798299999999,Prospect Plaza Redevelopment,,Affordable Housing,
3270,New Construction,Bronx,40.837938,-73.886812,High Hawk,,Affordable Housing,
3271,Preservation,Bronx,40.837941,-73.89525400000001,1490 CROTONA PARK EAST,,Affordable Housing,
3272,Preservation,Bronx,40.836781,-73.890475,800 E 173 LLC,,Affordable Housing,
3273,New Construction,Manhattan,40.774319,-73.991624,40 Riverside Boulevard,,Affordable Housing,
3274,Preservation,Bronx,40.842425,-73.925928,1380 University Avenue,,Affordable Housing,
3275,Preservation,Manhattan,40.803857,-73.94206899999999,Maple Court - 1901 Madison Ave,,Affordable Housing,
3276,Preservation,Bronx,40.844498,-73.881473,Daly Avenue (Phipps),,Affordable Housing,
3277,New Construction,Brooklyn,40.735562,-73.959806,GREENPOINT LANDING G2,,Affordable Housing,
3278,Preservation,Manhattan,40.809776,-73.938448,E. H. C. C. I. / LA FORTALEZA HDFC,,Affordable Housing,
3279,Preservation,Brooklyn,40.685525,-73.98124,Halle Housing Associates,,Affordable Housing,
3280,Preservation,Bronx,40.856646000000005,-73.894993,Park Avenue Thorpe,,Affordable Housing,
3281,Preservation,Bronx,40.81707,-73.89545600000001,829 Southern Blvd. HDFC,,Affordable Housing,
3282,Preservation,Bronx,40.876193,-73.874904,3279 HULL AVE. HDFC,,Affordable Housing,
3283,Preservation,Manhattan,40.717025,-73.988063,Chinatown Planning Council HDFC,,Affordable Housing,
3284,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3285,New Construction,Bronx,40.813854,-73.9164,Brook Avenue Apartments,,Affordable Housing,
3286,New Construction,Bronx,40.813947999999996,-73.916682,Brook Avenue Apartments,,Affordable Housing,
3287,Preservation,Manhattan,40.711302,-73.989049,Lands End II - Two Bridges A/k/a Cherry St.,,Affordable Housing,
3288,Preservation,Manhattan,40.711351,-73.988558,Lands End II - Two Bridges A/k/a Cherry St.,,Affordable Housing,
3289,Preservation,Manhattan,40.82472,-73.94799499999999,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3290,Preservation,Manhattan,40.82725,-73.946143,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3291,Preservation,Manhattan,40.827359,-73.946063,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3292,Preservation,Manhattan,40.827414000000005,-73.946024,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3293,Preservation,Manhattan,40.820352,-73.94555600000001,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3294,Preservation,Manhattan,40.822086,-73.944601,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3295,Preservation,Manhattan,40.822148999999996,-73.944568,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3296,Preservation,Manhattan,40.822212,-73.944539,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3297,Preservation,Manhattan,40.822144,-73.94455,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3298,Preservation,Manhattan,40.822868,-73.94422800000001,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3299,Preservation,Manhattan,40.821068,-73.946159,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3300,Preservation,Manhattan,40.820986,-73.945397,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3301,Preservation,Manhattan,40.821005,-73.94544,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3302,Preservation,Manhattan,40.823696999999996,-73.943985,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3303,Preservation,Manhattan,40.822994,-73.94416600000001,Edgecombe Preservation Reyndication (Phase),,Affordable Housing,
3304,New Construction,Brooklyn,40.656348,-73.87567,GATEWAY ELTON III,,Affordable Housing,
3305,New Construction,Brooklyn,40.657478000000005,-73.87479499999999,GATEWAY ELTON III,,Affordable Housing,
3306,Preservation,Bronx,40.847638,-73.89492,2015 Monterey Avenue LLC aka PRC Monterey,,Affordable Housing,
3307,Preservation,Bronx,40.847528000000004,-73.894599,2015 Monterey Avenue LLC aka PRC Monterey,,Affordable Housing,
3308,Preservation,Bronx,40.847862,-73.894566,2015 Monterey Avenue LLC aka PRC Monterey,,Affordable Housing,
3309,Preservation,Bronx,40.848145,-73.89439200000001,2015 Monterey Avenue LLC aka PRC Monterey,,Affordable Housing,
3310,Preservation,Bronx,40.84837,-73.894258,2015 Monterey Avenue LLC aka PRC Monterey,,Affordable Housing,
3311,Preservation,Bronx,40.835397,-73.886794,2015 Monterey Avenue LLC aka PRC Monterey,,Affordable Housing,
3312,Preservation,Bronx,40.835468,-73.886751,2015 Monterey Avenue LLC aka PRC Monterey,,Affordable Housing,
3313,Preservation,Bronx,40.83566,-73.886638,2015 Monterey Avenue LLC aka PRC Monterey,,Affordable Housing,
3314,Preservation,Bronx,40.835731,-73.886595,2015 Monterey Avenue LLC aka PRC Monterey,,Affordable Housing,
3315,Preservation,Bronx,40.835995000000004,-73.886439,2015 Monterey Avenue LLC aka PRC Monterey,,Affordable Housing,
3316,Preservation,Queens,40.739992,-73.86092,DANIEL GILMARTIN HDFC,,Affordable Housing,
3317,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3318,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3319,New Construction,Brooklyn,40.674439,-73.908312,DEAN STREET RESIDENCES CONDOMINIUM,,Affordable Housing,
3320,New Construction,Brooklyn,40.674579,-73.907955,DEAN STREET RESIDENCES CONDOMINIUM,,Affordable Housing,
3321,New Construction,Brooklyn,40.674572999999995,-73.90785799999999,DEAN STREET RESIDENCES CONDOMINIUM,,Affordable Housing,
3322,New Construction,Brooklyn,40.674568,-73.90776,DEAN STREET RESIDENCES CONDOMINIUM,,Affordable Housing,
3323,New Construction,Bronx,40.851217,-73.90201,Walison. 280-282 E. Burnside Ave. Burnside Walton,,Affordable Housing,
3324,New Construction,Bronx,40.857477,-73.90335,Walison. 280-282 E. Burnside Ave. Burnside Walton,,Affordable Housing,
3325,Preservation,Bronx,40.848177,-73.909403,TBX910 - Lemle & Wolff,,Affordable Housing,
3326,Preservation,Bronx,40.834706,-73.920721,TBX910 - Lemle & Wolff,,Affordable Housing,
3327,Preservation,Bronx,40.815899,-73.88723900000001,TBX910 - Lemle & Wolff,,Affordable Housing,
3328,Preservation,Bronx,40.861515000000004,-73.908539,TBX910 - Lemle & Wolff,,Affordable Housing,
3329,Preservation,Bronx,40.809775,-73.92043000000001,NEP Round 1 Mott Haven,,Affordable Housing,
3330,Preservation,Bronx,40.809718,-73.920296,NEP Round 1 Mott Haven,,Affordable Housing,
3331,Preservation,Bronx,40.809678999999996,-73.92020600000001,NEP Round 1 Mott Haven,,Affordable Housing,
3332,Preservation,Bronx,40.809624,-73.92007199999999,NEP Round 1 Mott Haven,,Affordable Housing,
3333,Preservation,Bronx,40.809585999999996,-73.91998199999999,NEP Round 1 Mott Haven,,Affordable Housing,
3334,Preservation,Bronx,40.809528,-73.919848,NEP Round 1 Mott Haven,,Affordable Housing,
3335,Preservation,Bronx,40.809435,-73.919624,NEP Round 1 Mott Haven,,Affordable Housing,
3336,Preservation,Brooklyn,40.690255,-73.919451,1091 Bushwick Avenue HDFC,,Affordable Housing,
3337,New Construction,Brooklyn,40.657646,-73.941519,CAMBA GARDENS 2. 560 WINTHROP,,Affordable Housing,
3338,New Construction,Bronx,40.826032,-73.916443,UP. 316 East 162nd St.,,Affordable Housing,
3339,New Construction,Manhattan,40.761619,-73.996199,546 West 44th Street,,Affordable Housing,
3340,New Construction,Bronx,40.826091999999996,-73.926925,810 River,,Affordable Housing,
3341,New Construction,Bronx,40.904171000000005,-73.896408,Selfhelp. 6469 Broadway. Van Courtlandt Green,,Affordable Housing,
3342,Preservation,Bronx,40.876725,-73.874278,333 E 209TH STREET,,Affordable Housing,
3343,New Construction,Bronx,40.819177,-73.92195799999999,655 Morris Avenue,,Affordable Housing,
3344,Preservation,Brooklyn,40.683478,-73.97091800000001,SECOND ATLANTIC TERMINAL HOUSING CORPORATION,,Affordable Housing,
3345,Preservation,Brooklyn,40.690172,-73.91931,1095 Bushwick Ave HDFC,,Affordable Housing,
3346,New Construction,Manhattan,40.724414,-74.010192,456 Washington Street,,Affordable Housing,
3347,Preservation,Bronx,40.877375,-73.902948,Mount Sharon HDFC,,Affordable Housing,
3348,Preservation,Bronx,40.8774,-73.90293,Mount Sharon HDFC,,Affordable Housing,
3349,Preservation,Bronx,40.863593,-73.904393,Mount Sharon HDFC,,Affordable Housing,
3350,Preservation,Bronx,40.854223,-73.90578000000001,Mount Sharon HDFC,,Affordable Housing,
3351,New Construction,Manhattan,40.724919,-74.00773199999999,261 Hudson Street,,Affordable Housing,
3352,Preservation,Bronx,40.850599,-73.900576,Twin Parks S.W.,,Affordable Housing,
3353,Preservation,Brooklyn,40.697435999999996,-73.99288100000001,Cadman Tower,,Affordable Housing,
3354,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3355,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3356,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3357,Preservation,Manhattan,40.818324,-73.941511,FS Development,,Affordable Housing,
3358,Preservation,Manhattan,40.818871,-73.94236,FS Development,,Affordable Housing,
3359,Preservation,Manhattan,40.818887,-73.9424,FS Development,,Affordable Housing,
3360,Preservation,Manhattan,40.818907,-73.94243900000001,FS Development,,Affordable Housing,
3361,Preservation,Manhattan,40.801587,-73.95467,226 West 113th Street HDFC,,Affordable Housing,
3362,Preservation,Brooklyn,40.661190999999995,-73.93357900000001,Harry Silver Apartments,,Affordable Housing,
3363,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3364,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3365,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3366,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3367,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3368,Preservation,Brooklyn,40.669323,-73.92326800000001,TBK902 - Shinda,,Affordable Housing,
3369,Preservation,Brooklyn,40.683888,-73.95788,TBK902 - Shinda,,Affordable Housing,
3370,Preservation,Brooklyn,40.673578000000006,-73.916764,TBK902 - Shinda,,Affordable Housing,
3371,Preservation,Brooklyn,40.670982,-73.921713,TBK902 - Shinda,,Affordable Housing,
3372,Preservation,Brooklyn,40.670971,-73.921543,TBK902 - Shinda,,Affordable Housing,
3373,Preservation,Brooklyn,40.670908000000004,-73.92066,TBK902 - Shinda,,Affordable Housing,
3374,Preservation,Brooklyn,40.699528,-73.926288,TBK902 - Shinda,,Affordable Housing,
3375,Preservation,Bronx,40.830841,-73.92818100000001,Promesa Housing Development Fund Corporation,,Affordable Housing,
3376,Preservation,Bronx,40.844242,-73.904251,Promesa Housing Development Fund Corporation,,Affordable Housing,
3377,Preservation,Bronx,40.843601,-73.904909,Promesa Housing Development Fund Corporation,,Affordable Housing,
3378,Preservation,Bronx,40.831286999999996,-73.930298,Promesa Housing Development Fund Corporation,,Affordable Housing,
3379,Preservation,Bronx,40.835444,-73.928953,Promesa Housing Development Fund Corporation,,Affordable Housing,
3380,Preservation,Bronx,40.844395,-73.905801,Promesa Housing Development Fund Corporation,,Affordable Housing,
3381,Preservation,Bronx,40.839481,-73.92308299999999,Promesa Housing Development Fund Corporation,,Affordable Housing,
3382,Preservation,Bronx,40.853111,-73.89279,St Barnabas Housing For The Elderly,,Affordable Housing,
3383,Preservation,Manhattan,40.805904,-73.9528,180 Saint Nicholas Avenue HDFC,,Affordable Housing,
3384,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3385,Preservation,Bronx,40.846604,-73.916135,Hill House,,Affordable Housing,
3386,Preservation,Manhattan,40.80386,-73.954018,"Harlem Cluster-Artimus Construction, Inc.",,Affordable Housing,
3387,Preservation,Manhattan,40.806845,-73.951202,"Harlem Cluster-Artimus Construction, Inc.",,Affordable Housing,
3388,Preservation,Manhattan,40.813266,-73.942856,"Harlem Cluster-Artimus Construction, Inc.",,Affordable Housing,
3389,Preservation,Manhattan,40.813309999999994,-73.94295699999999,"Harlem Cluster-Artimus Construction, Inc.",,Affordable Housing,
3390,Preservation,Manhattan,40.813357,-73.94312,"Harlem Cluster-Artimus Construction, Inc.",,Affordable Housing,
3391,Preservation,Manhattan,40.814840000000004,-73.938548,"Harlem Cluster-Artimus Construction, Inc.",,Affordable Housing,
3392,Preservation,Manhattan,40.818343,-73.953004,HRP 133-134,,Affordable Housing,
3393,Preservation,Manhattan,40.817836,-73.953738,HRP 133-134,,Affordable Housing,
3394,Preservation,Brooklyn,40.676441,-73.872182,MHANY East NY Partnership,,Affordable Housing,
3395,Preservation,Brooklyn,40.675374,-73.872191,MHANY East NY Partnership,,Affordable Housing,
3396,Preservation,Brooklyn,40.67586,-73.8728,MHANY East NY Partnership,,Affordable Housing,
3397,Preservation,Brooklyn,40.675814,-73.872789,MHANY East NY Partnership,,Affordable Housing,
3398,Preservation,Brooklyn,40.675767,-73.872778,MHANY East NY Partnership,,Affordable Housing,
3399,Preservation,Brooklyn,40.67572,-73.872764,MHANY East NY Partnership,,Affordable Housing,
3400,Preservation,Brooklyn,40.675672999999996,-73.872753,MHANY East NY Partnership,,Affordable Housing,
3401,Preservation,Brooklyn,40.675627,-73.872742,MHANY East NY Partnership,,Affordable Housing,
3402,Preservation,Brooklyn,40.676403,-73.872171,MHANY East NY Partnership,,Affordable Housing,
3403,Preservation,Brooklyn,40.676365000000004,-73.872164,MHANY East NY Partnership,,Affordable Housing,
3404,Preservation,Brooklyn,40.676326,-73.872153,MHANY East NY Partnership,,Affordable Housing,
3405,Preservation,Brooklyn,40.676288,-73.87214300000001,MHANY East NY Partnership,,Affordable Housing,
3406,Preservation,Brooklyn,40.676249,-73.872135,MHANY East NY Partnership,,Affordable Housing,
3407,Preservation,Brooklyn,40.676208,-73.872125,MHANY East NY Partnership,,Affordable Housing,
3408,Preservation,Brooklyn,40.67617,-73.872114,MHANY East NY Partnership,,Affordable Housing,
3409,Preservation,Brooklyn,40.675352000000004,-73.872346,MHANY East NY Partnership,,Affordable Housing,
3410,Preservation,Brooklyn,40.675357,-73.87229599999999,MHANY East NY Partnership,,Affordable Housing,
3411,Preservation,Brooklyn,40.675366,-73.872242,MHANY East NY Partnership,,Affordable Housing,
3412,Preservation,Brooklyn,40.675382,-73.872137,MHANY East NY Partnership,,Affordable Housing,
3413,Preservation,Brooklyn,40.675387,-73.87208299999999,MHANY East NY Partnership,,Affordable Housing,
3414,Preservation,Bronx,40.857378000000004,-73.903386,New Walton,,Affordable Housing,
3415,Preservation,Bronx,40.857841,-73.903103,New Walton,,Affordable Housing,
3416,Preservation,Bronx,40.859681,-73.904257,Burnside Associates,,Affordable Housing,
3417,Preservation,Bronx,40.859814,-73.905851,Burnside Associates,,Affordable Housing,
3418,Preservation,Bronx,40.858631,-73.90158000000001,Burnside Associates,,Affordable Housing,
3419,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3420,Preservation,Brooklyn,40.676254,-73.93855699999999,MHANY 2,,Affordable Housing,
3421,Preservation,Brooklyn,40.674088,-73.953827,MHANY 2,,Affordable Housing,
3422,Preservation,Brooklyn,40.671911,-73.89199599999999,MHANY 2,,Affordable Housing,
3423,Preservation,Brooklyn,40.65911,-73.908996,MHANY 2,,Affordable Housing,
3424,Preservation,Brooklyn,40.658882,-73.908961,MHANY 2,,Affordable Housing,
3425,Preservation,Brooklyn,40.658701,-73.908893,MHANY 2,,Affordable Housing,
3426,Preservation,Brooklyn,40.658215000000006,-73.908789,MHANY 2,,Affordable Housing,
3427,Preservation,Brooklyn,40.677869,-73.959005,MHANY 2,,Affordable Housing,
3428,Preservation,Brooklyn,40.677963,-73.958951,MHANY 2,,Affordable Housing,
3429,Preservation,Brooklyn,40.659521000000005,-73.892578,MHANY 2,,Affordable Housing,
3430,Preservation,Brooklyn,40.659686,-73.89224300000001,MHANY 2,,Affordable Housing,
3431,Preservation,Brooklyn,40.676251,-73.924255,MHANY 2,,Affordable Housing,
3432,Preservation,Brooklyn,40.676190000000005,-73.923123,MHANY 2,,Affordable Housing,
3433,Preservation,Brooklyn,40.676173999999996,-73.922839,MHANY 2,,Affordable Housing,
3434,Preservation,Brooklyn,40.672326,-73.892893,MHANY 2,,Affordable Housing,
3435,Preservation,Brooklyn,40.676097,-73.961353,MHANY 2,,Affordable Housing,
3436,Preservation,Brooklyn,40.674754,-73.952835,MHANY 2,,Affordable Housing,
3437,Preservation,Brooklyn,40.674145,-73.952893,MHANY 2,,Affordable Housing,
3438,Preservation,Brooklyn,40.659194,-73.892165,MHANY 2,,Affordable Housing,
3439,Preservation,Brooklyn,40.671828999999995,-73.892894,MHANY 2,,Affordable Housing,
3440,Preservation,Brooklyn,40.671423,-73.892794,MHANY 2,,Affordable Housing,
3441,New Construction,Manhattan,40.744972,-73.972634,626 First Avenue,,Affordable Housing,
3442,Preservation,Bronx,40.859415000000006,-73.89802900000001,Webster Ryer (aka Mid-Webster Renewal),,Affordable Housing,
3443,Preservation,Bronx,40.852253999999995,-73.898152,Webster Ryer (aka Mid-Webster Renewal),,Affordable Housing,
3444,Preservation,Bronx,40.85802,-73.89442700000001,Webster Ryer (aka Mid-Webster Renewal),,Affordable Housing,
3445,Preservation,Bronx,40.858953,-73.893822,Webster Ryer (aka Mid-Webster Renewal),,Affordable Housing,
3446,Preservation,Bronx,40.858193,-73.894315,Webster Ryer (aka Mid-Webster Renewal),,Affordable Housing,
3447,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3448,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3449,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3450,Preservation,Bronx,40.866378999999995,-73.889963,Park & 196th Street,,Affordable Housing,
3451,Preservation,Bronx,40.856664,-73.893999,Park & 196th Street,,Affordable Housing,
3452,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3453,Preservation,Brooklyn,40.677890000000005,-74.00108900000001,Nelson Luquer,,Affordable Housing,
3454,Preservation,Brooklyn,40.677863,-74.003674,Nelson Luquer,,Affordable Housing,
3455,Preservation,Brooklyn,40.677822,-74.00352600000001,Nelson Luquer,,Affordable Housing,
3456,Preservation,Brooklyn,40.677811,-74.003486,Nelson Luquer,,Affordable Housing,
3457,Preservation,Brooklyn,40.679663,-74.009338,Nelson Luquer,,Affordable Housing,
3458,Preservation,Brooklyn,40.677882000000004,-74.00106,Nelson Luquer,,Affordable Housing,
3459,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3460,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3461,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3462,Preservation,Bronx,40.833021,-73.929736,Ogden Ave.,,Affordable Housing,
3463,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3464,Preservation,Bronx,40.818490999999995,-73.922269,Christopher Court,,Affordable Housing,
3465,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3466,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
3467,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3468,Preservation,Bronx,40.8462,-73.881405,Margarita Santos Apartments HDFC,,Affordable Housing,
3469,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3470,Preservation,Manhattan,40.815832,-73.954465,Logan Plaza,,Affordable Housing,
3471,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3472,New Construction,Brooklyn,40.674495,-73.916658,CAMBA. 331 Saratoga Ave. Bergen Saratoga,,Affordable Housing,
3473,Preservation,Bronx,40.847122999999996,-73.885094,2120 Mapes Avenue HDFC,,Affordable Housing,
3474,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3475,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3476,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
3477,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3478,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3479,New Construction,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
3480,Preservation,Bronx,40.841938,-73.892848,1790 Clinton Avenue,,Affordable Housing,
3481,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3482,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3483,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3484,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3485,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
3486,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
3487,New Construction,Bronx,40.837924,-73.901398,3825 AND 3827 THIRD AVENUE,,Affordable Housing,
